District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link
Satara,Red,115.0,60.0,50.0,7.5,1100.0,30.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,113.60667521025998,49.0297368951427,50.0,8.750899335299925,1100.0,30.0,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Satara,Red,80.0,40.0,60.0,6.0,1200.0,35.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,85.0,40.0,60.0,6.0,1200.0,35.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,90.0,40.0,60.0,6.0,1200.0,35.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,95.0,40.0,60.0,6.0,1200.0,35.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,100.0,40.0,60.0,6.0,1200.0,35.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,160.32904688347298,60.55050410959596,81.89219209903784,9.075698706747453,1200.0,35.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,110.0,40.0,60.0,6.0,1200.0,35.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,115.0,40.0,60.0,6.0,1200.0,35.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,97.52069888309946,40.0,60.0,6.0,1200.0,35.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,80.0,45.0,40.0,6.5,1116.8057441678193,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,71.03862736056033,45.0,40.0,6.5,1175.7062944678498,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,90.0,45.0,40.0,6.5,1300.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,95.0,45.0,40.0,6.5,1300.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,100.0,45.0,40.0,6.5,1300.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,105.0,45.0,40.0,6.5,1300.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,110.0,45.0,40.0,6.5,1300.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,115.0,45.0,40.0,6.5,1300.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,120.0,45.0,40.0,6.5,1300.0,25.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,80.0,50.0,45.0,7.0,1400.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,85.0,50.0,45.0,7.0,1400.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,90.0,50.0,45.0,7.0,1400.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,95.0,50.0,45.0,7.0,1400.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,100.0,50.0,45.0,7.0,1400.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,105.0,50.0,45.0,7.0,1400.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,110.0,50.0,45.0,7.0,1400.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,115.0,50.0,45.0,7.0,1400.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,120.0,50.0,45.0,7.0,1400.0,30.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,80.0,55.0,50.0,7.5,1500.0,35.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,85.0,55.0,50.0,7.5,1500.0,35.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,90.0,55.0,50.0,7.5,1500.0,35.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,95.0,55.0,50.0,7.5,1500.0,35.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,100.0,55.0,50.0,7.5,1500.0,35.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,105.0,55.0,50.0,7.5,1500.0,35.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,110.0,55.0,50.0,7.5,1500.0,35.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,100.77488926040597,55.0,50.0,8.630314880428113,1621.8669876940558,35.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,132.0334818330969,55.0,50.0,7.5,1500.0,35.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,80.0,60.0,55.0,6.0,1000.0,20.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,135.64198770394142,60.0,77.51079745211405,8.740289949768123,531.7130501508561,27.84289970113971,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,90.0,60.0,55.0,6.0,1000.0,20.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,81.82889031034824,60.0,55.0,6.0,860.4559569731708,20.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,100.0,60.0,55.0,6.0,1000.0,20.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,105.0,60.0,55.0,6.0,1000.0,20.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,8.290441417619236,115.43221567123558,6.954342059713797,11.708580696368927,21.451491400728884,2.159173527373539,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,115.0,71.00742348111957,55.0,6.0,1000.0,20.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,120.0,60.0,55.0,6.0,1000.0,20.0,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Black,57.096201900363525,12.485542489578165,20.0,9.287800434214976,578.712667107713,13.87784977587501,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,45.0,20.0,20.0,6.0,400.0,25.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,20.0,20.0,6.0,400.0,25.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,20.0,20.0,6.0,400.0,25.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,95.53771746967945,8.794286802865205,30.738010776683016,3.331947133855636,538.6375624176048,35.265080678868586,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,40.0,25.0,25.0,6.5,500.0,30.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,45.0,25.0,25.0,6.5,500.0,30.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,25.0,25.0,6.5,500.0,30.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,25.0,25.0,6.5,500.0,30.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,25.0,25.0,6.5,500.0,30.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,74.02983359565694,2.0368055073810822,1.8662652589729811,0.7276263040681216,1180.2831104631232,0.5130474696263654,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,45.0,30.0,30.0,7.0,600.0,35.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,30.0,30.0,7.0,600.0,35.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,30.0,30.0,7.0,600.0,35.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,30.0,30.0,7.0,600.0,35.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,40.0,35.0,35.0,7.5,400.0,25.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,45.0,35.0,35.0,7.5,400.0,25.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,35.0,35.0,7.5,400.0,25.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,35.0,35.0,7.5,400.0,25.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,35.0,35.0,7.5,400.0,25.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,40.0,40.0,40.0,6.0,500.0,30.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,4.303590975450429,79.45013301921071,7.7515067486157285,0.35666054740082975,33.41506353998719,3.093163145800845,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,1.7309645597303136,7.074598210815064,74.70356456836232,11.564998563520996,75.1531475583258,54.64151918627893,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,40.0,40.0,6.0,500.0,30.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,40.0,40.0,6.0,500.0,30.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,40.0,20.0,25.0,6.5,600.0,35.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,45.0,20.0,25.0,6.5,600.0,35.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,20.0,25.0,6.5,600.0,35.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,20.0,25.0,6.5,600.0,35.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,20.0,25.0,6.5,600.0,35.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,40.0,25.0,30.0,7.0,400.0,25.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,4.125640834814914,3.401909372459644,3.225058737566439,1.349952247747789,78.06077927820883,4.52878466797737,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,25.0,30.0,7.0,520.0767353032642,33.84515019448414,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,25.0,30.0,7.0,400.0,25.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,25.0,30.0,7.0,400.0,25.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,40.0,30.0,35.0,7.5,500.0,30.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,45.0,30.0,35.0,7.5,500.0,30.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,30.0,35.0,7.5,500.0,30.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,44.910788490223744,30.0,35.0,7.5,410.9130539953248,30.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,30.0,35.0,7.5,500.0,30.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,75.72616156398342,66.67453858970428,74.72813674495363,11.730228923152687,10.229531839444817,64.80710717360935,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,41.839787052998616,38.46611364626793,32.06572751545309,6.633831082598158,600.0,35.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,35.0,40.0,6.0,600.0,35.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,35.0,40.0,6.0,600.0,35.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,35.9239694359119,49.50403825760926,40.0,3.038824597843224,873.553647558708,51.93497512661532,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,40.0,40.0,20.0,6.5,400.0,25.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,45.0,40.0,20.0,6.5,400.0,25.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,40.0,20.0,6.5,400.0,25.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,63.065575906352926,20.0,3.437607065188671,400.0,25.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,40.0,20.0,6.5,400.0,25.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,40.0,20.0,30.0,7.0,500.0,30.0,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,45.0,20.0,30.0,7.0,500.0,30.0,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,20.0,30.0,7.0,500.0,30.0,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,20.0,30.0,7.0,500.0,30.0,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,20.0,30.0,7.0,500.0,30.0,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,40.0,25.0,35.0,7.5,600.0,35.0,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,45.0,25.0,35.0,7.5,600.0,35.0,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,25.0,35.0,7.5,600.0,35.0,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,35.93782779353995,35.0,7.5,399.199794209459,35.0,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,118.43628241511455,1.6197199749337337,63.64468199453366,14.513620140520766,72.56950802772988,0.875160589631177,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,40.0,30.0,40.0,6.0,400.0,25.0,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,89.20595953654829,58.08095128055327,74.81318187291124,0.9329747469870644,748.0057049819961,1.142267713438111,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,30.0,40.0,6.0,400.0,25.0,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,30.0,40.0,6.0,400.0,25.0,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,30.0,40.0,6.0,400.0,25.0,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,76.10798369073486,66.44765297814355,2.2080992314458925,0.7146552484543705,46.561443576473685,54.25400695510982,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,67.18798530391166,24.135124141792517,30.334767862033726,9.32348771349547,500.0,42.339582613231784,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,35.0,20.0,6.5,500.0,30.0,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,35.0,20.0,6.5,500.0,30.0,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,35.0,20.0,6.5,500.0,30.0,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,40.0,40.0,25.0,7.0,600.0,35.0,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,45.0,40.0,25.0,7.0,600.0,35.0,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,40.0,25.0,7.0,600.0,35.0,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,40.0,25.0,7.0,600.0,35.0,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,40.0,26.89043609543304,7.0,683.7659002068438,35.0,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Satara,Black,40.0,20.0,35.0,7.5,400.0,25.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,45.0,22.83234406823384,32.33084078780233,7.5,400.0,27.720480551134774,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,20.0,35.0,7.5,400.0,25.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,20.0,35.0,7.5,400.0,25.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,20.0,35.0,7.5,400.0,25.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,40.0,25.0,40.0,6.0,500.0,30.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,45.0,25.0,40.0,6.0,500.0,30.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,25.0,40.0,6.0,500.0,30.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,25.0,40.0,6.0,500.0,30.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,25.0,40.0,6.556399775012755,500.0,30.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,44.00667712126995,30.0,23.637544217674726,5.471523787263221,552.0161171692772,35.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,45.0,30.0,20.0,6.5,600.0,35.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,30.0,20.0,6.5,600.0,35.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,82.28777687984145,40.91625557043875,31.163151356432223,3.4784306423306206,894.9068753227094,55.924551853683155,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,30.0,20.0,6.5,600.0,35.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,40.0,35.0,25.0,7.0,400.0,25.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,45.0,35.0,25.0,7.0,400.0,25.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,35.0,25.0,7.0,400.0,25.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,35.0,25.0,7.0,400.0,25.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,35.0,25.0,7.0,400.0,25.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,40.0,40.0,30.0,7.5,500.0,30.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,86.32910912715916,7.163564334791803,5.601537477763602,0.3490825484195273,67.93007149586772,0.28156338826717753,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,40.0,30.0,7.5,500.0,30.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,40.0,30.0,7.5,500.0,30.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,40.0,30.0,7.5,500.0,30.0,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Satara,Black,40.0,20.0,40.0,6.0,600.0,35.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,50.248073738109376,18.875847412900836,40.0,6.0,600.0,31.09812640898512,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,20.0,40.0,6.0,600.0,35.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,20.0,40.0,6.0,600.0,35.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,20.0,40.0,6.0,600.0,35.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,40.0,25.0,20.0,6.5,400.0,25.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,45.0,28.67188069468836,17.063674500449512,6.5,400.0,25.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,25.0,20.0,6.5,400.0,25.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,25.0,20.0,3.6119503014211793,400.0,25.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,25.0,20.0,6.5,400.0,25.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,40.0,30.0,25.0,7.0,500.0,30.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,45.0,30.0,25.0,7.0,500.0,30.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,30.0,25.0,6.3791306183582615,500.0,30.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,30.0,25.0,7.0,500.0,30.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,30.0,25.0,7.0,500.0,30.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,40.0,35.0,30.0,7.5,600.0,35.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,45.0,35.0,30.0,7.5,600.0,35.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,50.0,35.0,25.36203403356938,7.5,600.0,35.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,35.0,30.0,7.5,600.0,35.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,35.0,30.0,7.5,600.0,35.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,40.0,40.0,35.0,6.0,400.0,25.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,45.0,40.0,35.0,6.0,400.0,25.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,70.38402140379573,16.95532202199956,14.58616918319055,9.278864833411644,260.84285586217806,34.27848701787492,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,55.0,40.0,35.0,6.0,400.0,25.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,60.0,40.0,35.0,6.0,400.0,25.0,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Satara,Black,120.0,60.0,120.0,6.0,900.0,20.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,125.0,60.0,120.0,6.0,900.0,20.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,130.0,60.0,120.0,6.0,900.0,20.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,135.0,60.0,120.0,6.0,900.0,20.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,140.0,60.0,120.0,6.0,900.0,20.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,145.0,60.0,120.0,6.0,900.0,20.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,150.0,60.0,120.0,6.0,900.0,20.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,120.0,65.0,125.0,6.5,1000.0,25.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,18.132812650314577,125.27284517422467,246.57156442823208,1.0420668684483685,4.002778542578134,47.378520390945276,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,130.0,65.0,125.0,6.5,1000.0,25.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,135.0,65.0,125.0,6.5,1000.0,25.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,140.0,65.0,125.0,6.5,1000.0,25.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,145.0,65.0,125.0,6.5,1000.0,25.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,150.0,65.0,125.0,6.5,1000.0,25.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,120.0,70.0,130.0,7.0,900.0,30.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,125.0,70.0,130.0,7.0,900.0,30.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,130.0,70.0,130.0,7.0,900.0,30.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,135.0,70.0,130.0,7.0,900.0,30.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,260.4725802745952,128.35397520252647,249.77835500282416,0.02601798943287026,1658.0313067625889,55.33562181924743,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,145.0,70.0,130.0,7.0,900.0,30.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,150.0,70.0,130.0,7.0,900.0,30.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,97.32157949142373,69.82065093482245,146.39100109848172,6.0,1000.0,35.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,125.0,75.0,135.0,6.97562029663985,1110.5510486436042,35.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,130.0,75.0,135.0,6.0,1000.0,35.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,135.0,75.0,135.0,6.0,1000.0,35.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,140.0,75.0,135.0,6.0,1000.0,35.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,273.5642715381768,2.7099937155170837,261.1349835446557,11.209051847500724,1850.486238820408,1.65447077233746,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,150.0,75.0,135.0,6.0,1000.0,35.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,120.0,80.0,140.0,6.5,900.0,20.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,125.0,80.0,140.0,6.5,900.0,20.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,130.0,80.0,140.0,6.5,900.0,20.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,118.42651967070701,80.0,140.0,7.052318621027634,900.0,20.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,140.0,80.0,140.0,6.5,900.0,20.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,264.1278175084519,147.54042545705894,261.7448442758311,12.801115646005808,6.2204002670321,1.6435250560790537,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,150.0,80.0,140.0,6.5,900.0,20.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,120.0,132.22955887828914,96.05085965523777,7.0,1000.0,25.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,125.0,85.0,145.0,7.0,1000.0,25.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,114.09915008896921,85.0,121.4022530191253,7.0,1195.410016884928,25.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,135.0,85.0,145.0,7.0,1000.0,25.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,140.0,85.0,145.0,7.0,1000.0,25.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,145.0,85.0,145.0,7.0,1000.0,25.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,150.0,85.0,145.0,7.0,1000.0,25.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,120.0,90.0,150.0,6.0,900.0,30.0,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
